name	STL40001	STL50160	STL20014	STL10240	STL10562	STL50315	STL20316	STL11021	STL50425	STL40635	STL10896	STL40673	STL20497	STL20112	STL40455	STL10793	STL10956	STL20672	STL40720	STL50520	STL10191	STL20117	STL10877	STL40535	STL20481	STL40511	STL11080	STL40626	STL20539	STL40521	STL10860	STL40555	STL20522	STL40014	STL40593	STL20185	STL10458	STL11073	STL20276	STL10575	STL11057	STL11122	STL20136	STL40229	STL20378	STL40017	STL20644	STL20654	STL20630	STL40716	STL40691	STL20653	STL40701	STL20648	STL10603	STL20292	STL40244	STL10762	STL20184	STL11041	STL40554	STL40595	STL40066	STL40180	STL40437	STL40280	STL20461	STL40571	STL10915	STL40539	STL10884	STL11089	STL40487	STL40040	STL10705	STL10836	STL10590	STL10279	STL10263	STL20631	STL10811	STL11040	STL10126	STL10405	STL10177	STL10022	STL10180	STL40177	STL10037	STL10323	STL10504
cpd_771	1431040	6128579	2905702	431152	1610060	2259246	1999425	50761	249732	4531180	2351324	1551877	1431660	262600	827436	826110	1159495	760981	608640	389861	66224	303762	75097	638503	159011	2807727	413205	654027	179754	884844	732367	940584	13075847	223512	509939	77536	7091215	7522677	1654225	3820987	830505	244099	1240213	3127179	4833280	987739	314704	1221173	231997	1117951	5802590	121121	934669	4517995	155373	1481465	4860905	7535302	1293702	2531318	494446	1617145	7483187	1203503	600998	53159	5300142	1057338	1984553	4588544	2161487	925718	937437	337779	6504846	110009	892755	2452995	304813	8539811	135500	738539	1192634	150983	143558	7571765	1947013	542188	3354622	257001	91162
cpd_772	724627	1107145	958656	2565480	422507	2828774	1116403	6210	109762	343245	1084775	4792680	1599248	356387	8729555	1195181	339462	3638758	794437	316366	8379	5809944	113681	531233	3635847	2551527	809771	948408	1674700	979845	809363	1230134	2196917	226804	545591	60586	607138	8022160	808001	1458616	4665704	210038	11602954	2180424	3857655	7388651	814907	6183293	234912	342952	2723520	417802	5727898	2495172	327736	1722391	4536511	2559738	192481	1726614	2118209	1589661	2009821	6968808	2438091	99618	1108115	3186148	379157	902404	2586531	320564	1847773	13943743	1466569	194489	2454623	3347381	181658	1941303	571666	284576	4029503	164539	187588	13451659	2305516	1850485	1856369	1092470	114671
cpd_773	3673895	7345834	1373124	7496237	481168	8033183	961045	45124	317193	1316987	1527120	14292719	9109043	2082705	22301049	1427538	576078	19467325	4690178	3995018	26018	33136988	393653	3431445	14666047	6425888	3030994	6364200	20042201	3141077	6043311	5769672	3423780	606909	1682361	226483	779276	31844760	1924974	2085728	14977253	324417	24262312	3556169	3814929	14134207	3146698	28966659	688455	1121075	8667421	942935	22609916	16550310	577182	5406272	9153658	2522865	758982	3367893	11705928	10378630	3870332	17580588	12336680	235558	3091979	15723004	615967	2768658	6757372	1293201	2853208	34013058	6487206	1963982	5977856	14264652	367395	2302052	4822881	455968	8900274	379588	874372	7852341	16223856	14613350	2445655	4465052	209318
cpd_774	4932212	13661606	1777688	7048860	355565	7731842	786721	29115	355940	3045210	1565712	18534660	11524609	4014370	25726314	683896	820896	24116787	8148438	9033952	19721	40844584	667786	5529604	20635141	4825814	3861342	8483431	27436927	2339161	8560899	5883924	5536292	615456	3352190	188901	766832	40643016	3420625	2531018	15441271	290603	28856962	4840507	2638155	21453049	6842038	35560936	765507	1567529	10598453	2757846	31143430	23346665	563603	8416271	11389740	1987102	1838275	3067174	15252916	15267864	4840628	19027899	19012306	224050	7080404	7314870	1060868	2944793	7099722	3797554	4291740	39961832	6171559	2169027	4891000	27250915	345667	5140582	16131459	594718	8145277	270485	1154154	4232491	23253058	19510888	654848	4605291	138071
cpd_775	6284643	23248582	3443067	3650501	938667	3841349	1834350	16038	603309	3985612	2942120	16421194	10042464	6273323	12753508	576915	2589074	15966519	10877990	9488320	8345	43201461	1196207	7086150	21871159	4987893	6293228	7825182	23889781	2418437	7392357	4922148	10760241	359447	5267910	59524	988258	38108182	5111311	4028271	9295910	274769	26289752	5359731	3109430	22228954	8514424	28584474	298382	1766120	10257453	5347293	34147246	19621430	422838	12310680	12724700	2771231	3291748	2588718	14415457	16682676	6740420	20405303	16590843	803766	12005499	3657684	1945756	2525300	4646461	8658225	8769217	33391793	5578179	828140	3676121	31589086	381641	9263880	22149241	891662	5320725	142246	1116117	2599705	26072266	19864612	452707	2308976	217881
cpd_776	1142424	6230641	1020390	653929	18551	412977	67282	1765	90250	260477	1073172	998599	836970	710995	1970743	53393	165482	1183137	1658976	1105948	602	14589542	117844	994479	6226699	691483	779633	1330360	5124418	310601	589578	954662	2042717	15191	530108		234834	7807136	1021006	252138	1473432	2329	4778938	585403	213760	1678885	598362	1283133	12897	190856	954768	374699	11331627	1653050	2913	2014966	1704408	327727	472611	532697	3305876	2791253	707437	7239813	1276435	8387	2124755	469616	226030	558646	611857	1351693	1563688	6924052	512790	58051	508313	3039561	25109	1651113	2684692	144375	818135		126725	158257	5965334	2310052	56674	411773	
cpd_777	143245	653261	170226	110073		65871	2744		5218	10445	1082927	184939	84768	65369	59606	1438	14709	172366	201646	79502		4152535	3275	105464	6889581	80257	76681	171544	123507	15488	77000	216690	185061		33022		13703	790889	233621	19450	195630		500625	64778	16053	75454	24105	55817	22	17432	101046	16913	1535406	93068		154381	142466	125483	20711	161698	183897	353620	46093	890240	104305		196146	47536	7301	52395	100320	88309	154406	803195	21720		95436	205982		164748	197317	12602	153514		90778	4211	422264	122138	1697	48114	
cpd_778	77822	167590	32472	236735	22132	173506	24926	24135	33864	32979	42195	168293	75571	38209	418632	51372	19190	269915	115804	38564	15972	682516	23571	52008	271404	525851	73240	73681	514039	71679	85639	209244	45551	49263	47339	54796	42974	826899	36802	45321	562436	64861	745142	136816	57215	214294	66782	943305	90508	40652	89599	22712	900369	204270	61834	84477	191219	62866	47194	125354	266296	185750	37747	312032	173631	40246	53736	447448	52635	79641	188192	48182	43296	1596493	128672	68284	252540	348449	52540	58150	69180	32753	429171	64544	60970	141202	279789	182286	53534	189040	62079
cpd_779	98077	303966	23293	191276	101	161419	3253	66	510	10658	22529	189877	60489	45635	987402	10971	8284	335087	112463	77028	52	1309973	322	61060	333320	190661	64087	84383	1501838	30208	93623	154016	54695	13882	53280	8065	8488	753063	30781	28065	438403	8974	786700	61196	22718	274310	52696	1436697	16381	11245	100177	13291	1495953	144054	7348	76347	215256	60346	18781	106701	612060	245631	23397	433285	147363	5884	77826	685473	12885	98850	204771	25533	50606	1458998	117359	29494	172514	340266	11026	77724	225303	11084	324598	9839	22523	50641	402816	221714	9313	172505	8597
cpd_780	462804	618054	1072595	1040549	306758	1677842	686823	103320	185355	897938	395352	3650936	839192	209455	5206223	561854	263443	3233012	431322	198686	73961	6853367	135938	220490	2404389	1141946	269384	621146	1368653	225886	255819	421956	1435505	85939	356312	18580	791049	3336905	440186	1026659	1161245	72037	13981406	1095480	1492877	4869773	502211	5513055	72124	190251	733488	314847	6216811	1231280	117265	453794	3955020	1331429	88572	696655	1270534	805432	1159368	4843548	964051	46502	735037	1645778	341239	428891	976214	116801	1143403	8734029	672689	44879	1016725	1610341	70258	645429	309708	204941	2129964	69584	85378	13400244	2043788	1668264	1491516	459938	56172
cpd_781	1703983	2807391	517174	2244247	177922	3761116	323866	13186	91551	1044360	485912	14069478	3983919	727063	19958319	678170	214415	13516517	1512619	1086650	8796	33724294	118990	843323	12566573	3003785	1059377	2721640	24743008	793612	1887378	2243724	1380241	163489	398124	64629	895024	16229165	581664	844716	5472633	116052	29802505	1531996	1472803	6860160	898902	23060320	240641	385197	2442125	286705	28012245	3872937	211482	1329461	5820350	1619774	181640	1674920	11915591	5171196	1366723	17118399	3548519	86582	1116479	8709767	242206	1652125	3987100	286729	954922	33164131	1842248	258902	3214403	5224548	114112	635787	1312878	179074	5848274	140651	278885	5485059	9376287	7117353	3020265	1688208	78099
cpd_782	6552716	15455526	603154	3245064	206891	11245796	564367	40226	209012	1414182	1325271	27986502	15622123	3487202	62265005	922389	362734	36686722	7771788	13509378	36389	82768621	652703	3565745	31948874	8950725	4236850	34316600	69759314	3278676	12469586	8584008	3952658	713857	2516466	414363	854548	50559815	3720075	3039856	13746053	451559	56934218	6116758	8038954	24026670	4915658	64613339	1322649	3678731	13001491	1015049	75046230	26691809	1270603	6740139	15990558	2492173	1101461	5315988	36535447	21895930	9608137	38895236	15528639	541401	4130682	38472440	1021920	6643016	10484466	1943583	3881253	76832481	10607100	1738854	8649245	26771571	549061	2981991	12291432	300946	12521110	557818	1248367	15855728	33782749	34965743	4063618	5509561	437488
cpd_783	7032870	17467415	674450	2961535	181583	10067780	683702	20779	248777	3269302	1460493	33521391	18607014	5099602	52521308	682005	591841	34085368	10587647	27290449	33427	72228329	922262	6377317	39301703	6635079	7699331	18082517	52819927	2377442	13848810	8997827	4708598	601405	4534561	237685	823080	51008316	4345250	3104059	14084788	321781	46127979	6172868	3392101	28945171	9428753	61144102	1299595	2603727	13083957	3431865	54639038	33642201	886325	9503267	15803705	2616179	2512663	5468030	27828152	24726823	9144656	22745176	20647209	330988	8736912	13044745	1331523	4976577	11119204	5670645	4313901	39701399	10384676	1358582	7821852	42180108	473452	6985407	25695206	406913	10965582	378410	841517	10450212	30793344	29618728	1978488	5229601	217813
cpd_784	6301919	19788753	977161	1882239	106238	6271143	724531	12479	301085	5438911	2064507	34103045	17242313	6477925	45521665	402345	754991	27379188	11913756	14500184	17002	69786102	1150100	6934919	41872015	6162885	8359388	11198902	46980231	2606169	11244290	4931908	11496035	289364	6675754	97757	985449	49325518	5632003	3509469	8904143	262328	41009174	7885152	2861300	32552821	13499271	57507999	786794	1653696	12221526	7308920	49713355	29684697	643749	11362362	16529491	1989254	3759535	4877872	26203233	20267766	6056383	20531429	18636220	262982	13518117	6635853	1686243	4982198	6342305	8732290	8506277	37900398	7886293	722418	4107781	48784476	426391	10454576	30104497	503650	7721232	248473	734538	6568815	31779500	24778233	1557752	2845038	98845
cpd_785	6202356	27790229	1379821	1011247	71302	1537892	629950	7777	425654	5367960	2658936	25279339	12359157	7543592	16403744	184753	798440	11808868	11838706	11161051	8797	73638201	1227744	7048430	38655366	4877054	7519073	7074838	30346774	2298344	8185294	4184059	14384937	125103	6316542	28266	938162	41993216	5045287	3487226	4287200	157685	31828059	7439995	2258123	28522154	11299833	27001505	166092	950167	11597533	6823888	60235192	23468806	382675	12943423	16156629	1433921	4126129	2741553	19577837	19824134	6119388	25067409	8887678	387340	14800687	1714251	1910523	4059754	2675593	11224746	10094756	12843717	5952075	254788	2398836	47415384	373838	12056266	33546677	564171	3692931	139664	616771	1511127	30865378	22879592	705199	966069	32971
cpd_786	7893259	56052185	2455768	253671	55586	579727	640235		508774	2453261	15008120	7792355	6826538	6111345	2543259	87444	1222737	12026639	12453047	11023495		226523728	1359646	9096787	95729692	5912889	6606512	8156409	13295822	2830444	3970913	3910427	24790063	3999	6347959		1643949	45167404	9704231	1883655	3274735	9386	24102771	4607253	1993501	17136801	6135487	3787843	12330	679145	7613270	4602180	163795293	11390042	39805	15809207	15660444	2671128	4556838	4075297	16310170	20908222	5391986	70829421	4542027	16829	19943085	1694715	1874027	2685976	1628823	15788249	14004831	10475874	3578186	42416	2137395	30425977	160908	17217413	27524566	350736	3100014	26864	1696011	964952	40278324	16367472	1057505	796100	
cpd_787	126865	1111271	38154	11762		6130	5543		1583	14508	1686518	171888	161534	82515	36002	116	18735	824638	190789	174306		13128420	18526	224007	9196693	74596	44755	114299	97829	30158	43531	14690	479428		72834		22899	605632	633932	20505	2655		544388	31218	23404	109513	59811	20524		4170	75346	50045	16053220	95332		222238	180141	192587	41642	56896	167330	323080	57249	930296	4788	12	262388	10561	16904	19411	362	205232	216383	56970	28667		9426	166135		272870	182191	997	2761		124557	11277	577305	133285	15226		
cpd_788	7795	60906	1805								2070432	244934	25262	15491			126	213518	9857	1865		6810480		18048	14765244	907		2799	4704		1759		23106		11			33192	182817			228	413299			72	14	23			1081		7741319	2550		2269	5353	372637	17	5617	643	160215	199	32392	72		4417					849	8501				333	4208		19778	6101				305426		9318	643			
cpd_789	12395	76810	1725	14334	1232	23092	1813	2429	3667	3014	2809	36409	11039	4772	107248	2480	1359	79647	18985	10521	1898	252987	2271	10250	100549	26252	12664	17231	426818	7664	18346	20866	10054	8728	5750	5410	6374	171630	6831	3624	80824	10872	145254	10024	2665	34029	10588	539606	14628	4435	14480	1482	619543	27050	11724	16927	34308	6542	8001	20166	136453	76741	5231	92737	31606	5778	18142	88281	6656	22036	47745	10872	10806	400773	19943	12780	40442	47418	15619	11986	15939	3483	64927	13069	11602	1860	128484	60550	6260	29765	10194
cpd_790	189133	302228	148170	211987	116582	570941	104743	135416	182439	199192	116329	813806	243215	132851	609946	156479	89496	5369711	182553	128687	88298	1732130	126875	123214	545363	34669	17167	213663	167836	7721	27890	123409	93640	5475	54699	2314	23732	399387	18327	27121	46244	2060	3385363	25694	105586	1279072	18862	6191189	4496	15788	70096	15712	1253082	67965	3406	39259	175134	84140	2286	33295	164707	387578	76050	2045031	142555	1604	36324	266158	5231	39279	76698	5937	86993	3362716	63577	4696	53795	176395	3128	19873	15284	3176	144496	1824	2538	1752487	1998870	941795	126790	21125	2769
cpd_791	391618	862007	88175	301689	58181	1554312	62431	58536	90214	153159	100963	2808277	606166	162132	1846068	164013	56325	12315195	442504	209037	43908	7418477	70322	201561	2769233	156931	110326	743817	2667015	35095	209537	354550	146294	10164	80108	15392	41237	2857585	98594	61947	419006	17889	9245272	130027	131127	3537140	107994	17120753	27162	73661	292911	50449	8806578	459531	27579	205282	409290	146276	22120	714514	1288140	1549698	221729	7483827	719376	8697	107157	1618000	29112	235817	401507	45539	153084	15005468	193534	41003	357623	1063925	30695	86880	132562	14598	539122	23220	29214	1648401	8366567	2623258	194253	118172	24128
cpd_792	754105	1974234	369809	784564	386083	2030111	327948	482480	663159	713791	451749	3278964	1417604	612239	2443011	515532	301553	11385667	1107921	896275	329098	10342109	469063	693990	4517347	484675	423575	1235231	6111300	91250	802089	686040	253155	49756	187292	56690	62130	6997506	237681	134499	1583468	53731	9561737	232823	153028	3661043	279048	22618931	77913	100842	588599	102076	15358632	2512468	44736	632235	853048	309496	76135	2198939	2636869	3834629	394283	6957135	1522323	49667	327043	1344674	68941	770772	1597928	217696	309875	15469483	489928	63377	1317872	2520515	50243	213267	464194	32826	1589283	56436	51022	1623913	9526389	5839908	165933	469348	39665
cpd_793	331736	1543037	54906	578342	46357	1142002	51161	53396	84059	194864	159995	2151370	773030	255893	596526	159331	53568	7048454	803962	645421	32634	3757803	84431	568486	3356034	665066	682469	546053	824678	71297	636520	456149	226116	31095	163874	26870	45894	6965890	212803	125374	3183403	19852	1993876	281588	101519	2367670	381742	13663005	63332	58710	587459	125855	4341183	1987029	21440	505279	963747	416405	124168	1493909	780017	2437878	266168	1214007	1656308	13109	445383	230233	37980	918457	2331917	320308	253206	1460243	443251	32138	1719493	2478306	29551	267599	947962	18259	2730840	49667	47289	640819	8352193	1884422	84058	934303	26258
cpd_794	166412	1627148	27726	778838	22921	667415	21288	1373	34197	86101	200336	416859	347114	128714	227460	128219	35691	2584437	634648	232446	1873	1935350	70839	783709	1190782	2097214	958967	288037	184792	94182	545740	399752	321399	18863	150297	8276	33978	3648404	212817	97905	4416442	11088	529056	223174	49844	873609	333109	3946872	76292	27843	571160	124803	1707776	1096040	8151	563786	1118419	624492	209880	1802026	199044	1788035	222246	440784	1432489	5598	584454	197209	36040	1362783	2980161	459655	285810	126702	507548	80429	2314404	1294058	14621	357514	483938	17143	3830320	47631	33453	185717	4510588	812605	57046	1535334	10872
cpd_795	804	19396	792	617522	26264	301920	162	305	38998	184	101461			2130	51113	126247	14998	1565	101932		78		36886	370085	85455	171696	1140289	2924		22259	334052	574182	10656	38235	887	866	4028	1561082	3050	15390	4230144	14446		55473	2195		73412	138192	88718	3362	325152	28346		13093	1823	26726	617498	541540	74867	1616993		677898	28297	36874	978389	1367	8811	74422	2160	1045949	2267057	108737	5754	21361	327403	191694	2618288	105143	3134	1953	28353	12798	4120955	67686	21838	141246	8426		6837	1427410	1591
cpd_796	201		643	568393	17331	256414	523		31858		74249	18		1027	56667	115778	11172	1041	70430	1781			30539	327653	69995	71714	1515721	1547		11615	228154	536694	34590	26529	9338	1724	979	1410371	83	15244	4019096	4996	99	24515	1072		44625	246405	61739	417	262275	27810		11220		12575	472835	400992	45759	1832890		450634	9868	56080	873532		16172	21686	1127	1042301	1836486	118093	13028	100109	286355	199155	1929155	57612	751		58418	10029	4284705	109502	9271	148351	1390	366	10539	1183603	118
cpd_797			126	327953	3144	135156	111		37491		32865	900	19		61073	61917	3918	210	37957	7119		1324	10267	191728	62989	12468	1416000	113	16654	706	100336	386856	73817	2694				1853090	156	2506	2276705	592	12094	5093	205	328	5409	299105	5568		177362	9627	3316	3788		400	331034	214157	1672	1122811	1614	345440	45	7453	652119		16	71		872695	1046699	58305	1627	122921	157440	75106	1415001	50799	26		325		2679048	68186	1314	36107	3873	1920	491	465578	592
cpd_798	9011	21730	1500	2841	2115	8173	6524	2458	3655	3475	15527	43092	6782	3598	55617	854	16834	230636	5199	5057	371	278594	4134	6132	59589	6539	5815	12870	193535	4978	8438	10630	4417	14985	16954	14539	7726	95935	7716	5908	8455	14035	189756	9170	7405	64195	9074	408499	11779	21081	8119	8131	532727	6570	10524	6549	7349	6011	9927	11381	80624	28157	7141	279260	18651	12172	4719	35414	17237	12035	12006	12196	6508	1117482	11196	19795	7678	27426	11038	6604	6263	12541	9863	17165	15148	15026	189648	71828	7767	13970	8486
cpd_799	61260	155163	5519	29433	2349	231321	6876	2931	5287	3417	2691	248027	56160	6045	159512	10754	2219	3752619	40772	14473	1874	996036	1665	17111	164711	2096	1331	84143	60225		8257	65610	13639		21360		616	202799	403	14492	2980		1071234	5277	60198	583768	1907	3891081		4859	27024	904	836868	26377		37617	70587	15264		871	67801	180385	11967	1003904	37819		4494	83832		5621	12914	382	15351	1295201	7284		4756	101826		892	1294		58946			804908	1605948	646372	39309	3184	
