name	IPA_D0_2	IPA_D0_3	IPA_D3_1	IPA_D3_3	IPA_D3_4	IPA_D7_2	IPA_D7_4	IPA_D7_5	pbs_D0_2	pbs_D0_3	pbs_D0_5	pbs_D3_1	pbs_D3_4	pbs_D7_4	pbs_D7_5
Gm3962	0.04184	0.023164	0.036987	0.040268	0.018818	0.014659	0.029963	0.03902	0.028494	0.021866	0.05182	0.070589	0.080906	0.028719	0.024791
Gm39770	2.791203	2.764393	1.802659	1.367099	3.497357	3.560073	0.732076	2.552262	2.168912	2.932327	2.933924	1.698742	1.463304	1.615705	1.762344
Gm3978	0.03395	0	0.01131	0.004901	0.014917	0.010643	0.011654	0.021275	0.00685	0.004835	0.01728	0.035439	0.021206	0.019196	0.00913
Gm4013	1.715148	1.501761	1.608187	1.545504	2.852705	2.401176	3.345425	1.621781	1.44761	1.613335	2.217714	2.862017	0.899454	3.979608	1.597351
Gm40309	0.058513	0.029033	0.039601	0.079502	0	0	0.032844	0.023	0.030138	0.082018	0.029566	0.044263	0.026093	0.025143	0.113275
Gm40348	1.860301	2.187948	2.457894	1.527242	2.867806	1.769491	1.576632	1.404028	1.595211	2.622962	2.003377	1.244223	0.609153	2.302947	2.1755
Gm40377	0.026113	0.148933	0.038432	0.062424	0.035867	0	0.093701	0.069473	0.166316	0.037633	0.094443	0.194567	0.14674	0.066187	0
Gm4045	1.515445	1.595113	2.110741	1.148682	2.502483	2.030802	2.818172	1.644205	1.708787	2.070322	2.056893	1.10446	0.559264	2.28889	1.942243
Gm40466	1.216322	0.606094	1.129126	1.241	1.022889	1.521598	0	0.994867	0.681928	1.382924	0.791917	0	0.842925	0.571071	1.967123
Gm40572	2.610866	1.744887	3.396397	0.938244	3.74728	0.943439	2.271877	1.819519	4.032999	2.449645	3.835805	2.958507	0.573639	2.554711	1.217037
Gm40614	0.313589	0.470817	0.389107	0.299633	0.279464	0.502847	0.387286	0.605917	0.451967	0.538419	1.02657	0.37077	0.240996	0.605391	0.6166
Gm40617	0.041225	0.038962	0.034284	0.021491	0.016021	0.024684	0.063328	0.094896	0	0.04223	0.018796	0.047239	0	0.004413	0.116001
Gm40630	0.213615	1.457567	0.791922	0.702539	0.807551	0.262049	0.561088	0.331716	0.556317	1.372583	1.470366	1.689307	0.306543	2.233843	1.607613
Gm4065	0.667289	1.113614	0.7864	1.323902	1.071519	0.530738	0.284787	0.491261	0.973361	0.743957	1.495828	1.261115	0.398906	2.648126	2.083431
Gm4076	0.295997	1.037407	0.35996	1.229706	0.688491	0.405962	0.539091	0.562781	0.76083	0.542962	0.618355	1.500731	0.870949	0.409968	0.919101
Gm4081	0.280844	0.245106	0.276059	0.221358	0.325534	0.174989	0.268332	0.559401	0.439668	0.403784	0.22116	0.103688	0.128816	0.081545	0.163975
Gm40841	0.173156	0.12841	0.16463	0.347638	0.077736	0	0.147995	0.04248	0.138836	0.062884	0.123497	0.277519	0.434142	0.096168	0.07777
Gm40864	0.357084	0	0.398928	0.142961	0.387905	1.786893	0.31543	0.853143	0.632794	0.581116	0.366857	0.025181	0.088004	0.05401	0.385693
Gm40922	0.413954	0.679362	0.781956	0	1.082476	0.331595	0.607708	0.618057	0.75595	1.041587	0.157511	0.466685	0.186322	0.338116	0
Gm41032	0.056302	0.06133	0.135784	0.110275	0.108539	0.14338	0.107283	0.049222	0	0.063843	0.066597	0.096034	0	0.143637	0.0574
Gm41041	0.423188	0.344109	0.35613	0.117679	0.351465	0.490375	0.645453	0.566939	0.558383	0.929177	0.593117	0.393202	0.169105	0.403091	0.277382
Gm41077	0.788588	0.930456	1.04191	0.758707	1.295327	1.402558	0.487681	1.202343	0.81722	1.121462	0.500713	0.366868	1.075093	0.63011	0.546137
Gm41115	0.020919	0.227311	0.34307	0	0.609849	0.257872	0.366501	0.17791	0.717192	0.369925	0.028331	0.136646	0.303572	0.323546	0.443703
Gm4117	0.004324	0.007335	0.132361	0.014551	0.005459	0.003232	0.007844	0.004358	0.007579	0.010224	0.129897	0.01615	0.168248	0.00696	0.011653
Gm4118	0.428606	0.294607	0.511734	0.080192	0.595054	0.097624	0.606759	0.322918	0.148314	0.124153	0.417951	0.632155	0.214838	0.359278	0.345016
Gm4129	0.790215	0.950364	0.142358	0.164892	0.813499	0.696804	0.154671	0.705884	0.802557	1.166589	1.454841	0.40008	0.087116	0.698125	1.288725
Gm41291	0.298382	0.438565	0.324794	0.195319	0.481199	0.332525	0.910757	0.296889	0.401592	0.60974	0.470099	0.426448	0.468776	0.450373	0.271921
Gm41349	3.376639	4.177798	3.536649	4.315277	1.074283	0.256569	1.334616	0.862352	1.082079	1.498804	1.378582	3.888329	6.186698	2.133723	1.78046
Gm41361	0.164866	0.059569	0.178961	0.081584	0.127718	0	0.095799	0.090663	0.106325	0.303819	0	0.067514	0.247108	0.210975	0.096082
Gm41442	0.509414	0.537868	0.538925	1.04458	0.238455	0.423993	0.250332	0.59512	0.323453	0.304261	0.109914	0.527461	0.792462	0.784419	0.544169
Gm4149	9.555332	8.569831	8.682258	5.549002	8.630339	11.149152	13.406208	14.1609	9.269156	12.532062	9.992695	7.665673	7.276056	9.282737	7.24449
Gm41505	0.218483	0.27466	0.309335	0.211042	0.074995	0.089034	0.2504	0.206346	0	0.045343	0.269048	0.298637	0.466287	0.294459	0.24689
Gm4152	0.267344	0.588275	0.050148	0.406288	0.363794	0.202655	0.058947	0	0.492588	0.477178	1.052749	0	0.468151	0.288245	0.252505
Gm41608	0.908776	0.982825	0.333014	0.663948	0.352502	0.568002	0.448944	0.546109	0.601597	0.409178	0.861283	0.479855	0.223091	0.955556	0.732811
Gm41662	0.634387	0.436795	0.169336	0.210128	0.415777	0.229266	0.37844	0.190265	0.275547	0.248334	0.110236	0.629714	0.272466	0.596875	0.274713
Gm41760	0.153083	0.222136	0.137275	0.114951	0.107203	0.054975	0.170752	0.148607	0.196003	0.179282	0.251959	0.303456	0.416947	0.107452	0.162062
Gm41804	0.59482	0.500249	0.228044	0.19395	0.420512	0.34776	0.104582	0.238293	0.168578	0.11817	0.567501	0.37829	0.53536	0.46367	0.147164
Gm41818	0.059302	0.055379	0.112713	0.206878	0.074434	0	0.245842	0.099328	0	0.094824	0	0.1593	0.107219	0.096115	0
Gm4189	0.827433	1.216559	1.054999	0.65522	1.03154	0.79184	1.33512	1.007828	0.905293	1.299843	0.718539	1.645938	0.940323	1.632432	0.555078
Gm4199	0.210257	0.332614	0.093434	0.076722	0.027162	0.357755	0.412675	0.047445	0.051283	0.480324	0.211771	0.118087	0.466582	0.151674	0.130805
Gm4202	2.789516	2.368811	2.335695	3.428964	1.649903	5.934421	1.813662	3.612304	2.433003	2.64143	2.362464	1.265897	2.314599	1.678921	2.622787
Gm42031	1.329986	0.853805	0.363122	0.222417	1.220049	0.292316	0.618742	0.421833	1.409673	0.49753	0.474353	0.514621	0.134667	0.309313	0.463132
Gm4204	0.420769	0.411764	0.203506	0.760886	0.125702	0.724627	0.902639	0.504489	0.423328	0.391508	0.177516	0.329417	0.780076	0.348094	0.263829
Gm42047	9.043466	4.066189	6.232198	8.681199	6.863157	7.47787	8.232886	12.046034	8.777625	8.533212	13.336987	17.380248	7.312676	3.646816	6.586652
Gm42064	0.235719	0.040516	0.166643	0.1212	0.148366	0.020438	0.046092	0.078073	0.217472	0.067591	0.18196	0.136399	0.043651	0	0.053141
Gm42067	2.352818	3.486367	2.268049	2.326026	2.367937	1.207854	3.004915	1.311288	1.976631	1.677256	1.817609	2.616744	2.854966	2.251971	2.455763
Gm4211	0.2082	0.162235	0.108888	0.044052	0.054795	0	0.066229	0.034795	0.045188	0.19465	0.132555	0.194219	0.142486	0.330827	0.117354
Gm42141	0.187727	0.148759	0.243696	0.19077	0.040352	0.295039	0.4484	0.323365	0.091392	0.13746	0.165484	0.435689	0.113116	0.431826	0.577903
Gm42161	0.158263	0.118726	0.072244	0	0.478516	0	0.100429	0.258696	0.039672	0.193679	0.297159	0.225617	0.078413	0.063827	0.07462
Gm4217	0.137788	0.052141	0.209378	0.081356	0.100502	0.132854	0.123355	0.175536	0.285007	0.146644	0.236059	0.077384	0.138464	0.146892	0.015432
Gm4221	0.395471	0.589903	0.424756	0.205544	0.271026	0.125599	0.360538	0.273208	0.079708	0.237553	0.239713	0.452405	0.653777	0.550918	0.049776
Gm42420	0.435324	0.648941	0.639757	1.473602	0.962075	0.963064	3.757927	1.005004	0.658478	0.782193	2.525316	1.825405	0.143356	1.709063	0.405708
Gm42427	0.784623	0.426999	0.363564	0.325214	0.570209	0.282672	0.323776	0.451943	0.670191	0.742492	0.588703	0.390822	0.402603	0.306915	0.578108
Gm42428	0.281359	0.159953	0.121523	0.148868	0.129012	0.040151	0.153008	0.211359	0.279091	0.349586	0.201958	0.204266	0.160341	0.119283	0.251765
Gm42429	1.312821	0.941137	0.583626	0.43147	2.172123	0.365681	0.959408	0.933809	1.795211	1.369132	1.576343	0.85787	0.542336	0.731834	1.373502
Gm42433	0.168581	0.21895	0.12122	0.529742	0	0	0.15214	0	0.063877	0.099724	0.149713	0.217816	0.536614	0.034454	0.165367
Gm42436	0.031512	0.068392	0.035958	0.023056	0.028869	0.011015	0.005021	0.020109	0	0.060255	0.045958	0	0.025339	0.025213	0.043784
Gm42457	0.020212	0.010528	0.046725	0.010549	0.028666	0.007988	0.036174	0.035541	0.011254	0.021897	0.018672	0.01243	0.025063	0.04974	0.027046
Gm42460	0.027848	0.136095	0.108971	0.016491	0.062719	0.110427	0.059624	0.065723	0.08415	0.138723	0.047735	0.019128	0.123989	0.126943	0.30479
Gm42462	0.083623	0.068273	0.062897	0.148316	0.027299	0.05187	0.04421	0.16122	0	0.079263	0.027243	0.041171	0.166055	0.102357	0.284615
Gm42463	0.009419	0.00648	0.018299	0.036141	0.010984	0	0.010606	0.029992	0	0.0163	0.021431	0.083771	0.034883	0.026174	0.031703
Gm42467	0.085554	0.066498	0.028192	0.09254	0.090619	0.033552	0.09453	0.105609	0.026314	0.073737	0.024763	0	0.062113	0	0.035181
Gm4247	0.39639	0.31721	0.144088	0.451355	0.375461	0.113369	0.046263	0.188138	0.146403	0.330959	0.222365	0.189399	0.318695	0	0.207178
Gm42470	0.411928	0.183618	0.22668	0.463964	0.492479	0	0.358504	0.147208	0.268394	0.382579	0.278861	0.407862	0.090035	0.181306	0.6616
Gm42477	0.811862	0.503817	0.59558	0.277944	0.541378	0.57452	0.494125	0.6378	0.678728	1.16572	1.166463	0.879526	0.334955	1.008731	2.943692
Gm42492	0.032365	0.072234	0.033724	0.129809	0.04707	0.040525	0.017157	0.017076	0.029307	0.054773	0.029744	0.051769	0.109483	0.015384	0.055754
Gm42501	0.063025	0.036016	0.040735	0.023074	0.042484	0.021676	0.028305	0.01449	0.070003	0	0.019307	0.013437	0	0	0.156135
Gm42515	0	0.012765	0.034713	0.060085	0.0341	0.021543	0.040699	0.018679	0.035628	0.037011	0.029069	0.098785	0	0.016641	0.068609
Gm42517	1.357148	0.923385	1.224051	1.85077	0.507658	0.165077	0.515108	0.466014	0.307519	0.505883	0.888661	1.398508	2.799528	1.148692	1.231422
Gm42528	0.339615	0.300661	0.308381	0.383729	0.166851	0.402363	0.277664	0.510445	0.134253	0.40425	0.185063	0.311438	0.257502	0.354137	0.258135
Gm42547	1.011461	1.099315	0.66218	1.077863	0.671893	0.903054	0.959868	0.826968	0.962836	0.982099	0.81455	0.650704	0.933586	0.661374	0.450351
Gm42549	0.089909	0.069193	0.051653	0.057948	0.020152	0.142978	0.020476	0.04509	0	0.0463	0.013599	0	0.073102	0.065875	0.018385
Gm42553	0.022559	0.026248	0.019045	0.035591	0	0.018967	0.020517	0.019094	0.054515	0.022695	0.00699	0.001746	0.017256	0.002853	0.003426
Gm42559	0.110058	0.084568	0.072989	0.033412	0.02345	0.01875	0.083994	0.034384	0.046439	0.052811	0.062658	0.053729	0.040099	0.0703	0.021735
Gm42566	0	0.007181	0.003769	0.017997	0.023509	0.105043	0.017056	0.020514	0	0.03695	0.024976	0.00572	0.013522	0.019966	0.014564
Gm42568	0.163403	0.163965	0.25624	0.318065	0.24992	0.246335	0.195076	0.254399	0.297248	0.48445	0.216923	0.214398	0.54489	0.215074	0.091533
Gm42571	0.250775	0.169912	0.252572	0.191995	0.32184	0.122671	0.341149	0.17808	0.382964	0.185891	0.401461	0.575589	0.145345	0.27953	0.367359
Gm42572	0.30163	0.127531	0.2334	0.102554	0.416296	0.245853	0.170117	0.246171	0.238013	0.51671	0.40787	0.067571	0.147486	0.259357	0.111133
Gm42573	0.01754	0	0.17496	0.02711	0.088321	0.139013	0.154073	0.00897	0	0.040655	0.063699	0.140797	0	0.052119	0
Gm42577	0.09789	0.097131	0.037015	0.128658	0.069193	0	0.12348	0.082959	0.109727	0.022311	0.035039	0.065004	0.119107	0.054052	0.12005
Gm42595	0.485793	0.585414	0.342031	0.762197	0.686168	0.374092	0.692692	0.562236	0.400071	0.369086	0.545659	0.539249	0.567231	0.893376	0.436215
Gm42600	0.024755	0.034809	0.08681	0.010618	0.053647	0.012471	0.103368	0.035402	0.089456	0.074821	0.049261	0.089348	0.100054	0.034902	0.014492
Gm42605	0.033595	0	0.053105	0.105156	0.053226	0.014915	0.03798	0.068605	0.022506	0.03595	0.089659	0.043169	0.017176	0	0.04491
Gm42608	0.064159	0.061455	0.035414	0.054283	0.020477	0.061753	0	0.027085	0.018143	0.059859	0.043885	0.01644	0.047786	0.031687	0
Gm42611	0.06047	0.079203	0.071796	0.0142	0.078444	0.055686	0.01185	0.101617	0.042125	0.082803	0.037873	0.02504	0.050026	0.064884	0.038833
Gm42614	0.084796	0.166627	0.06395	0.258394	0.148268	0.041464	0.068633	0.018393	0.078691	0.062897	0.098207	0.140172	0.243778	0.146315	0.071299
Gm42627	0.076017	0.570133	0.392302	0.082534	0.253958	0.154814	0.240761	0.126359	0.190145	0.230933	0.211355	0.154034	0	0.345891	0.153131
Gm42628	0.074292	0	0.3009	0.098377	0.062049	0.067939	0.198755	0.210607	0.095525	0.07307	0.331467	0.388342	0.166413	0.451956	0.323187
Gm42634	0.084744	0.073226	0.072513	0.045124	0.048948	0.030125	0.225378	0.085298	0.042456	0.014252	0.043255	0.089814	0.083139	0.095075	0.115554
Gm42636	0.295776	0.224698	0.497343	0.369486	0.225788	0.130821	0.34206	0.257627	0.234054	0.131814	0.365411	0.667046	0.345404	0.316967	0.661916
Gm42658	0.149215	0.098174	0.292505	0.137677	0.040548	0.299591	0.020281	0.103046	0.052846	0.244	0.032535	0.057536	0.178424	0.065486	0.08625
Gm42659	0.220397	0.310699	0.277256	0.215042	0.138807	0.209709	0.254801	0.160179	0.177148	0.18738	0.228212	0.768269	0.391146	0.378856	0.163432
Gm42664	0.326414	0.344758	0.3178	0.670003	0.238427	0.17234	0.097546	0.323287	0.105802	0.197766	0.123927	0.306408	0.934022	0.498312	0.399817
Gm42668	0.093791	0.066354	0.126366	0.146483	0.04756	0	0.034332	0.09212	0.032191	0.083176	0.044461	0.102548	0.22715	0.117052	0.026849
Gm42670	0.16536	0.305296	0.038751	0.113836	0.061297	0.226318	0.098139	0.153023	0.239382	0.060921	0.229719	0.171777	0.060331	0.087266	0.047324
Gm42671	0.098071	0.029935	0.021831	0.029079	0.021725	0.030531	0.000321	0.041562	0.00054	0.000854	0.000517	0.052943	0.031104	0.042562	0.01788
Gm42675	0.010455	0.034179	0.015165	0.010149	0	0	0.010254	0.007603	0	0.011852	0.021672	0.09627	0.043224	0.018564	0.024761
Gm42683	0.030817	0.059067	0.018792	0	0.04534	0.022008	0.003424	0.033061	0.033027	0.013303	0.038212	0.091045	0.00114	0.045018	0.027718
Gm42685	0.036393	0.174216	0.267258	0.301465	0.255459	0	0.235315	0.035645	0.115199	0.023597	0.049406	0.266841	0.185069	0.179985	0.285787
Gm42686	0.687583	0.687379	1.034211	0.272163	1.08384	0.065964	0.209948	0.53849	0.666083	0.992007	1.042508	0.639606	0.254757	0.447741	0.493273
Gm42687	0	0.042189	0	0.027497	0	0.08632	0.000612	0.047217	0.03134	0.067267	0.034253	0.083115	0.049259	0.025993	0.083768
Gm42690	0.255	0.417147	0.224031	0.308299	0.507783	0.206313	0.606802	0.344067	0.639803	0.207769	0.428064	0.48168	0.314528	0.505512	0.148217
Gm42696	0.095373	0.255237	0.16773	0.146607	0.079732	0.053484	0.223899	0.092425	0.027785	0.081918	0.291009	0.663698	0.108309	0.11853	0.037903
Gm42715	2.13095	6.006536	2.829971	0.903034	0.793035	1.514436	0.494717	2.996359	0.902195	1.006677	3.07174	4.355897	0.739045	5.706478	6.901677
Gm42716	0.754494	0.123288	0.072029	0.019311	0.32643	0.297889	0.065139	0.310943	0.145029	0.519825	0.216726	0.148651	0.076275	0.111569	0.1112
Gm42725	0.036731	0.053717	0.05117	0.012337	0.034143	0.0413	0.010211	0.016661	0.031887	0.066615	0.026479	0.011716	0.038262	0	0.046567
Gm42727	0.154204	0.270036	0.220388	0.269378	0.128851	0.215902	0.163463	0.188008	0.148464	0.114058	0.106916	0.136524	0.20878	0.071253	0.153171
Gm42732	1.606315	1.719851	1.114451	2.104706	0.820559	0.934363	1.166189	1.218129	1.026086	0.998038	1.27074	1.326438	2.225905	1.25918	1.62566
Gm42735	0.212957	0.085924	0.039132	0.240593	0.026627	0.03534	0.105676	0.092163	0.060502	0.082301	0.02662	0.085231	0.200283	0.209677	0.027951
Gm42742	7.238458	6.141371	8.011618	5.712594	5.075982	4.630965	6.30629	4.190251	4.643782	5.410523	9.164495	10.187871	7.365889	4.271686	5.074632
Gm42748	0.290818	0.123459	0.199022	0.229909	0.271505	0.239886	0.078936	0.236336	0.138046	0.217795	0.139979	0.044459	0.562258	0.239375	0.202342
Gm4275	0.093511	0.049981	0.050408	0.098665	0.037211	0.046741	0.124627	0.024664	0.03871	0.055726	0.05818	0.076043	0.094303	0.067742	0
Gm42755	0.174878	0.27488	0.194448	0.406668	0.193627	0	0.129959	0.023534	0	0.086779	0.027109	0.184882	0.452823	0.219818	0.139854
Gm42764	0.022389	0.069949	0.049023	0	0.032116	0.098648	0.079889	0.062454	0.144539	0.030379	0.062134	0.078384	0.014364	0.032328	0.013226
Gm42782	0.081698	0.336316	0.14484	0.070834	0.465728	0.14744	0.173154	0.30958	0.290374	0.170455	0.046949	0.280376	0.693012	0.236085	0.05163
Gm42783	0.214958	0.255123	0.42015	0.146919	0.392431	0.356	0.523242	0.168019	0.15259	0.411977	0.460064	0.221058	0.153197	0.1828	0.033216
Gm42788	0.07649	0.181717	0.073508	0.229685	0.049262	0.013313	0.093673	0.112144	0.043934	0.081536	0.140665	0.054475	0.367931	0.124499	0.045087
Gm42798	0.099527	0.167096	0.108379	0.070122	0.136509	0.094911	0.197875	0.057886	0.081115	0.052621	0.097177	0.443691	0.124214	0.217435	0.214386
Gm42814	0.267789	0.155259	0.288385	0.267436	0.364389	0.41293	0.197802	0.112151	0.388941	0.091123	0.228847	0.193496	0.132007	0.246964	0.594768
Gm42815	0.228999	0.3385	0.239492	0.17964	0.033415	0.110413	0.242983	0.109201	0.325477	0.120181	0.311713	0.092288	0.210396	0.193678	0.12297
Gm42820	0.009573	0.016275	0.016061	0.024756	0.020497	0.007711	0.030137	0.005555	0.025267	0.000132	0.011863	0.140362	0.000201	0.000253	0.073262
Gm42829	0.156667	0.219461	0.233037	0.373904	0.194183	0.051151	0.1927	0.176271	0.140784	0.084688	0.212594	0.193761	0.435978	0.305638	0.28487
Gm42846	0.144391	0.210449	0.28189	0.213906	0.211815	0.21831	0.29887	0.206832	0.186491	0.134664	0.327025	0.668282	0.144442	0.104471	0.185108
Gm4285	2.190431	1.359522	1.576175	0.81739	2.240396	2.291088	1.471532	2.414197	1.891854	1.824898	2.318147	1.245813	1.520483	1.540115	2.301241
Gm42851	0.157426	0.10011	0.178902	0.036491	0.035245	0.121459	0.096362	0.06769	0	0.236711	0.043239	0.12361	0.229483	0.065211	0.220773
Gm42858	0.343385	0.329065	0.135525	0.229263	0.112818	0.11473	0.353244	0.285846	0.294825	0.234064	0.283203	0.568316	0.273191	0.127868	0.388365
Gm42860	0.070342	0.017541	0.101212	0.048764	0.040376	0.06727	0.026169	0.014476	0.054859	0.05109	0.050784	0.01236	0.014159	0.019553	0.022815
Gm42866	0.04643	0.008039	0.026666	0.007844	0.064214	0.015101	0.017934	0.009504	0.020316	0.008621	0.030681	0.014632	0.013157	0	0.040126
Gm42868	0.370171	0.400279	0.301774	0.307061	0.513319	0.188226	0.538229	0.342141	0.298565	0.410943	0.395897	0.287147	0.175068	0.332051	0.027253
Gm42872	0.043752	0.024862	0.038983	0.026264	0.046382	0.064037	0.023282	0.045083	0.140717	0.058118	0.104676	0.056865	0.089193	0.080721	0.026019
Gm42876	0.048431	0.211036	0.089536	0.037029	0.105942	0	0.293384	0.10994	0.080171	0.180989	0.113879	0.473981	0.027848	0.28165	0.252079
Gm42878	1.234694	2.215032	2.291281	2.247322	1.2262	0.876914	1.271261	2.432117	2.124582	1.617276	2.606304	1.554031	2.721048	1.598518	1.785945
Gm42879	0.041513	0.110769	0.121966	0.104351	0.153677	0.061346	0.076499	0.094606	0.117884	0.071435	0.085297	0.066447	0.091403	0.311296	0.072445
Gm42887	0.091592	0.075772	0.166164	0.090337	0.085441	0.086163	0.050409	0.076104	0.099325	0.074279	0.070707	0.08535	0.096224	0.077223	0.100974
Gm42890	0.218838	0.251991	0.146654	0.51259	0.150137	0.139634	0.159839	0.277795	0.217042	0.387751	0.266413	0.430948	0.496274	0.447771	0.214128
Gm42892	0.046527	0.034314	0.055739	0.013047	0.051735	0.016838	0.02634	0.014599	0.066473	0.038317	0.032524	0.116669	0.056751	0.056561	0.050637
Gm42902	0.347823	0.184146	0.476066	0.320508	0.100524	0.149041	0.216332	0.106364	0.117248	0.340767	0.106012	0.419827	0.342152	0.165083	0.597924
Gm42907	0.072988	0.103105	0	0.018179	0.050219	0	0.031441	0.009737	0.017727	0.054551	0.018151	0.052602	0.016705	0.040517	0.028769
Gm42913	0.082869	0.043669	0.058183	0.112919	0.081287	0.124362	0.090077	0.15734	0.039517	0	0.000801	0.078677	0.136388	0.060232	0.07522
Gm42917	0.121616	0.038626	0	0.163532	0.037439	0.038527	0.089132	0.076737	0	0.029437	0.223623	0.079686	0.184718	0.093829	0.14816
Gm42918	0.277174	0.170341	0.104811	0.172317	0.070096	0.23476	0.099587	0.173815	0.231205	0.141741	0.240868	0.052049	0.284445	0.295776	0.142341
Gm42922	0.022064	0.038412	0.023075	0.079422	0.063931	0.008805	0.060753	0.042701	0.061716	0.047939	0.095763	0.076859	0.061591	0.097608	0.103268
Gm42923	0.024329	0	0.026343	0.010978	0	0	0.000167	0.011748	0	0.009882	0.021054	0.062473	0.064304	0.010438	0.000668
Gm42928	0.151026	0.12244	0.036891	0.274194	0.129492	0.022967	0.090942	0.089029	0.067819	0.094752	0.069261	0.049182	0.307782	0.171388	0.046674
Gm42929	0	0.065932	0.108521	0.194279	0.070109	0.03723	0.090589	0.05497	0.032835	0.11497	0.255969	0.202406	0.145412	0.08653	0.07515
Gm42933	0.103393	0.166557	0.247979	0.212199	0.234959	0.088941	0.193286	0.171812	0.200198	0.21102	0.151875	0.164474	0.198315	0.1876	0.259403
Gm42937	1.435505	0.944809	0.808202	2.084871	1.268637	1.517921	0.526185	1.280838	0.288226	1.436578	0.441931	0.572019	1.561302	1.397603	0.763118
Gm4294	13.606586	11.281655	12.281003	9.781236	17.230812	18.72393	21.44198	22.736599	14.342463	18.284792	14.938185	13.258337	10.606229	14.163783	10.951114
Gm42940	0.483483	0.392544	0.60143	0.458874	0.307035	0.25802	0.534578	0.300822	0.381143	0.550618	0.325495	0.976717	0.545402	0.435041	0.457331
Gm42941	0.108578	0.268058	0.141519	0.309856	0.093169	0.129903	0.110997	0.202233	0	0	0.172168	0.029133	0.235323	0.064499	0.391346
Gm42944	0.019349	0.022629	0.034371	0	0.009304	0.038225	0.013676	0.054231	0.012511	0.024223	0.048841	0.065162	0.218584	0.05571	0.02052
Gm42966	0.223891	0.111412	0.097041	0.023705	0.039988	0.133101	0.107259	0.128386	0.148961	0.279317	0.245168	0.032288	0.030605	0.137407	0.093535
Gm42967	0.060411	0.207765	0.12255	0.073421	0.187572	0.050783	0.031727	0.147181	0.099798	0.197528	0.04946	0.102236	0.093619	0.038377	0.050246
Gm42970	0.049697	0.127118	0.093128	0.588634	0	0.128579	0.291482	0.211106	0.11825	0.041291	0.081844	0.358128	0.570991	0.110561	0.080544
Gm42977	0.773232	0.913138	1.023327	0.48535	1.162572	1.009069	1.71148	0.841331	0.65004	1.348575	1.380205	0.677136	0.6053	1.139041	1.066936
Gm42979	1.255457	1.825805	0.966419	1.321533	0.775052	0.493554	0.620605	0.917066	0.824383	1.117441	0.924469	1.135101	1.899462	1.00405	0.921532
Gm42984	1.06663	0.742005	0.896354	0.72263	0.636463	1.182063	0.71293	1.248228	1.187679	1.06775	0.967587	0.217266	1.206964	0.519626	0.729284
Gm42987	0.03331	0.024798	0.000562	0.025575	0.031785	0.041844	0.000797	0.026739	0.001055	0.001227	0.017238	0.01131	0.057514	0.067996	0.017427
Gm43006	0.050177	0.344022	0.110282	0.073125	0.115128	0.071225	0.311694	0.058488	0.080599	0.051141	0.033609	0.367445	0.021968	0.128142	0.155488
Gm43011	0.055022	0.054364	0.091124	0.074055	0.044752	0.021702	0.115404	0.04416	0.065797	0.078481	0.064958	0.032801	0.013192	0.085647	0.03482
Gm43012	0.298782	0.163518	0.120299	0.318826	0.351403	0.143772	0.123688	0.209197	0.44831	0.132841	0.142861	0.313202	0.515503	0.139499	0.250442
Gm43028	0.506848	0.28794	0.743936	0.462996	0.288199	0.801797	0.596736	0.548893	0.51353	0.404653	0.251679	0.488968	0.408261	0.50767	0.776474
Gm43029	0.134515	0.240657	0.204414	0.298513	0.161874	0.24778	0.091597	0.268235	0.166962	0.375847	0.126394	0	0.250953	0.130489	0.314264
Gm43031	0.350056	0.497243	0.43765	0.557627	0.578664	0.434302	0.586821	0.477701	0.290002	0.575327	0.233281	0.551662	0.420532	0.853759	1.093833
Gm43034	0.24236	0.29198	0.262984	0.534191	0.091763	0.136077	0.205347	0.053854	0.045027	0.081675	0.140595	0.509538	1.066713	0.369627	0.244295
Gm43039	0.888083	0.922289	0.657237	0.692204	0.443414	0.467675	0.665356	0.467811	0.426575	0.42162	0.550041	0.90223	0.772441	0.611055	0.285519
Gm43041	0.025275	0.004869	0.004537	0.003075	0.004163	0.031006	0.009926	0.013379	0.007926	0.009324	0	0.004606	0.010359	0.00348	0
Gm43042	0.066588	0.036355	0.043649	0.104161	0.034114	0.171902	0.139045	0.188405	0.084388	0.056039	0.021261	0.050384	0.008279	0.054033	0.063607
Gm43048	0.541656	0.435148	1.081693	0.875933	0.229605	0.179331	0.620694	0.448479	0.443501	0.073659	0.049765	1.225922	1.155991	0.536529	0.526923
Gm43054	0.11592	0.123773	0.050658	0.099486	0.225028	0.207533	0.201994	0.420975	0.139713	0.243551	0.14261	0.152694	0.16041	0.233348	0.088075
Gm43059	0.120579	0.127116	0.101872	0.277347	0.066503	0.094618	0	0.068209	0.065593	0.109678	0.134697	0.062146	0.252177	0.121215	0.256345
Gm43062	0.358794	0.385959	0.25126	0.199505	0.064964	0.141125	0.284613	0.205288	0.146191	0.137083	0.158776	0.712328	0.220378	0.335196	0.450349
Gm43071	0.661326	0.737311	0.536309	0.624804	0.404437	0.980373	0.572624	0.800785	0.519157	0.587718	0.539256	0.326914	0.964338	0.50905	0.859165
Gm43075	0.007759	0.105639	0.051145	0.037132	0.030901	0.034973	0	0.025115	0.040189	0.033215	0.011831	0.062978	0	0.018868	0.053249
